Name,Polygon_Unit_ID,Sampling_Unit,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Lat,Long,Date,Time,Scale,source,photo,brightness
ortega_reservoir_n1_X4154_Y480,ortega_reservoir_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.432157,-119.59254,2011_07_19,2130,7_5m,AVIRIS_r21,na,2268.82
churchofjesuschrist_concrete_roof_n3_X1361_Y347,churchofjesuschrist_concrete_roof_n3,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.447276,-119.81982,2011_07_19,2130,7_5m,AVIRIS_r21,na,2298.07
concrete_roof_n2_X811_Y640,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.428648,-119.8654,2011_07_19,2130,7_5m,AVIRIS_r21,na,2354.48
churchofjesuschrist_concrete_roof_n3_X1360_Y347,churchofjesuschrist_concrete_roof_n3,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.447278,-119.8199,2011_07_19,2130,7_5m,AVIRIS_r21,na,2371.83
thunderdome_concrete_n2_X704_Y266,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.413822,-119.85143,2011_07_19,2117,7_5m,AVIRIS_r20,na,2397.59
concrete_roof_n2_X809_Y641,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.428584,-119.86556,2011_07_19,2130,7_5m,AVIRIS_r21,na,2403.54
churchofjesuschrist_concrete_roof_n3_X1361_Y349,churchofjesuschrist_concrete_roof_n3,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.447141,-119.81982,2011_07_19,2130,7_5m,AVIRIS_r21,na,2407.33
concrete_roof_n2_X809_Y640,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.428652,-119.86556,2011_07_19,2130,7_5m,AVIRIS_r21,na,2407.54
concrete_roof_n2_X811_Y641,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.42858,-119.8654,2011_07_19,2130,7_5m,AVIRIS_r21,na,2408.61
churchofjesuschrist_concrete_roof_n3_X1362_Y349,churchofjesuschrist_concrete_roof_n3,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.447139,-119.81974,2011_07_19,2130,7_5m,AVIRIS_r21,na,2417.24
churchofjesuschrist_concrete_roof_n3_X1359_Y349,churchofjesuschrist_concrete_roof_n3,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.447146,-119.81999,2011_07_19,2130,7_5m,AVIRIS_r21,na,2423.7
concrete_roof_n2_X811_Y644,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.428377,-119.86541,2011_07_19,2130,7_5m,AVIRIS_r21,na,2425.92
churchofjesuschrist_concrete_roof_n3_X1358_Y349,churchofjesuschrist_concrete_roof_n3,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.447148,-119.82007,2011_07_19,2130,7_5m,AVIRIS_r21,na,2443.46
thunderdome_concrete_n2_X706_Y269,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.413622,-119.85152,2011_07_19,2117,7_5m,AVIRIS_r20,na,2449.92
concrete_roof_n2_X810_Y639,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.428717,-119.86548,2011_07_19,2130,7_5m,AVIRIS_r21,na,2451.67
concrete_roof_n2_X810_Y642,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.428515,-119.86548,2011_07_19,2130,7_5m,AVIRIS_r21,na,2451.95
ortega_reservoir_n1_X4151_Y480,ortega_reservoir_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.432164,-119.59278,2011_07_19,2130,7_5m,AVIRIS_r21,na,2459.04
concrete_roof_n2_X812_Y637,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.428848,-119.86531,2011_07_19,2130,7_5m,AVIRIS_r21,na,2483.27
churchofjesuschrist_concrete_roof_n3_X1359_Y350,churchofjesuschrist_concrete_roof_n3,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.447078,-119.81999,2011_07_19,2130,7_5m,AVIRIS_r21,na,2484.49
thunderdome_concrete_n2_X705_Y265,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.413888,-119.85135,2011_07_19,2117,7_5m,AVIRIS_r20,na,2487.04
thunderdome_concrete_n2_X703_Y266,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.413824,-119.85151,2011_07_19,2117,7_5m,AVIRIS_r20,na,2502.25
concrete_roof_n2_X812_Y636,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.428916,-119.86531,2011_07_19,2130,7_5m,AVIRIS_r21,na,2512.94
thunderdome_concrete_n2_X705_Y266,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.41382,-119.85135,2011_07_19,2117,7_5m,AVIRIS_r20,na,2576.63
thunderdome_concrete_n2_X703_Y268,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.413689,-119.85152,2011_07_19,2117,7_5m,AVIRIS_r20,na,2591.32
concrete_roof_n2_X813_Y633,concrete_roof_n2,polygon,impervious,roof,concrete,grey,old,roof,CONCRETE_ROOF,34.429116,-119.86522,2011_07_19,2130,7_5m,AVIRIS_r21,na,2594.85
thunderdome_concrete_n2_X703_Y267,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.413755,-119.85143,2011_07_19,2117,7_5m,AVIRIS_r20,na,2598.28
thunderdome_concrete_n2_X704_Y269,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.413617,-119.85136,2011_07_19,2117,7_5m,AVIRIS_r20,na,2599.14
thunderdome_concrete_n2_X702_Y266,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.413826,-119.85159,2011_07_19,2117,7_5m,AVIRIS_r20,na,2605.5
thunderdome_concrete_n2_X703_Y264,thunderdome_concrete_n2,polygon,impervious,roof,concrete,grey,na,roof,CONCRETE_ROOF,34.413957,-119.85143,2011_07_19,2117,7_5m,AVIRIS_r20,na,2610.53
ortega_reservoir_n1_X4147_Y471,ortega_reservoir_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.432781,-119.59308,2011_07_19,2130,7_5m,AVIRIS_r21,na,2611.56
ortega_reservoir_n1_X4148_Y470,ortega_reservoir_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.432846,-119.593,2011_07_19,2130,7_5m,AVIRIS_r21,na,2618.81
ortega_reservoir_n1_X4150_Y480,ortega_reservoir_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.432166,-119.59286,2011_07_19,2130,7_5m,AVIRIS_r21,na,2692.67
ortega_reservoir_n1_X4149_Y480,ortega_reservoir_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.432168,-119.59294,2011_07_19,2130,7_5m,AVIRIS_r21,na,2706.34
concrete_well_n1_X927_Y317,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.450218,-119.85512,2011_07_19,2130,7_5m,AVIRIS_r21,na,2718.64
concrete_well_n1_X927_Y319,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.450083,-119.85513,2011_07_19,2130,7_5m,AVIRIS_r21,na,2719.38
concrete_well_n1_X925_Y314,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.450425,-119.85528,2011_07_19,2130,7_5m,AVIRIS_r21,na,2720.42
concrete_well_n1_X923_Y316,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.450294,-119.85545,2011_07_19,2130,7_5m,AVIRIS_r21,na,2736.6
concrete_well_n1_X924_Y318,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.450157,-119.85537,2011_07_19,2130,7_5m,AVIRIS_r21,na,2750.61
concrete_well_n1_X925_Y317,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.450223,-119.85529,2011_07_19,2130,7_5m,AVIRIS_r21,na,2754.66
concrete_well_n1_X923_Y317,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.450227,-119.85545,2011_07_19,2130,7_5m,AVIRIS_r21,na,2762.29
concrete_well_n1_X925_Y316,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.45029,-119.85528,2011_07_19,2130,7_5m,AVIRIS_r21,na,2765.83
concrete_well_n1_X924_Y315,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.45036,-119.85536,2011_07_19,2130,7_5m,AVIRIS_r21,na,2772.08
concrete_well_n1_X923_Y320,concrete_well_n1,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.450024,-119.85546,2011_07_19,2130,7_5m,AVIRIS_r21,na,2778.3
concrete_well_n2_X4103_Y439,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.435041,-119.59658,2011_07_19,2130,7_5m,AVIRIS_r21,na,2817.76
concrete_well_n2_X4101_Y439,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.435046,-119.59674,2011_07_19,2130,7_5m,AVIRIS_r21,na,2819.49
concrete_well_n2_X4102_Y439,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.435043,-119.59666,2011_07_19,2130,7_5m,AVIRIS_r21,na,2819.9
concrete_well_n2_X4105_Y438,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.435104,-119.59641,2011_07_19,2130,7_5m,AVIRIS_r21,na,2827.78
concrete_well_n2_X4105_Y440,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.434969,-119.59642,2011_07_19,2130,7_5m,AVIRIS_r21,na,2832.13
concrete_well_n2_X4102_Y441,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.434908,-119.59667,2011_07_19,2130,7_5m,AVIRIS_r21,na,2837.35
concrete_well_n2_X4103_Y440,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.434974,-119.59658,2011_07_19,2130,7_5m,AVIRIS_r21,na,2838.71
concrete_well_n2_X4106_Y439,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.435034,-119.59634,2011_07_19,2130,7_5m,AVIRIS_r21,na,2845.6
concrete_well_n2_X4100_Y441,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.434913,-119.59683,2011_07_19,2130,7_5m,AVIRIS_r21,na,2848.87
concrete_well_n2_X4100_Y440,concrete_well_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.43498,-119.59683,2011_07_19,2130,7_5m,AVIRIS_r21,na,2862.5
romero_reservoir_n2_X4080_Y267,romero_reservoir_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.446706,-119.59798,2011_07_19,2130,7_5m,AVIRIS_r21,na,3339.36
romero_reservoir_n2_X4078_Y267,romero_reservoir_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.446711,-119.59815,2011_07_19,2130,7_5m,AVIRIS_r21,na,3751.04
romero_reservoir_n2_X4080_Y269,romero_reservoir_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.446571,-119.59799,2011_07_19,2130,7_5m,AVIRIS_r21,na,3888.6
romero_reservoir_n2_X4077_Y267,romero_reservoir_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.446713,-119.59823,2011_07_19,2130,7_5m,AVIRIS_r21,na,3959.59
romero_reservoir_n2_X4074_Y268,romero_reservoir_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.446652,-119.59847,2011_07_19,2130,7_5m,AVIRIS_r21,na,4023.81
romero_reservoir_n2_X4075_Y268,romero_reservoir_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.44665,-119.59839,2011_07_19,2130,7_5m,AVIRIS_r21,na,4116.61
romero_reservoir_n2_X4077_Y268,romero_reservoir_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.446646,-119.59823,2011_07_19,2130,7_5m,AVIRIS_r21,na,4185.65
romero_reservoir_n2_X4078_Y268,romero_reservoir_n2,polygon,impervious,roof,concrete,grey,unknown,roof,CONCRETE_ROOF,34.446643,-119.59815,2011_07_19,2130,7_5m,AVIRIS_r21,na,4235.71
spmrye.003-,UCSB_Campus,polygon,impervious,paved,sidewalk,concrete,na,paved,CONCRETE_SIDEWALK,34.4168,-119.8506,2001_06_04,23,field,asd,none,2033.75
spmrye.004-,UCSB_Campus,polygon,impervious,paved,sidewalk,concrete,na,paved,CONCRETE_SIDEWALK,34.4168,-119.8506,2001_06_04,23,field,asd,none,2044.03
spmrye.006-,UCSB_Campus,polygon,impervious,paved,sidewalk,concrete,na,paved,CONCRETE_SIDEWALK,34.4168,-119.8506,2001_06_04,23,field,asd,none,2120.22
spmrye.001-,UCSB_Campus,polygon,impervious,paved,sidewalk,concrete,na,paved,CONCRETE_SIDEWALK,34.4168,-119.8506,2001_06_04,23,field,asd,none,2127.71
spmrye.002-,UCSB_Campus,polygon,impervious,paved,sidewalk,concrete,na,paved,CONCRETE_SIDEWALK,34.4168,-119.8506,2001_06_04,23,field,asd,none,2129.88
spmrye.005-,UCSB_Campus,polygon,impervious,paved,sidewalk,concrete,na,paved,CONCRETE_SIDEWALK,34.4168,-119.8506,2001_06_04,23,field,asd,none,2275.38
mpcsmm.002-,Fischer_Home,polygon,impervious,paved,sidewalk,concrete,na,paved,CONCRETE_SIDEWALK,34.4003,-119.7311,2001_06_05,19,field,asd,none,2768.64
mpcsmm.001-,Fischer_Home,polygon,impervious,paved,sidewalk,concrete,na,paved,CONCRETE_SIDEWALK,34.4003,-119.7311,2001_06_05,19,field,asd,none,2777.1
spcsmg.009-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,new,shade,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00730.jpg,279.124
spcemg.002-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,2893.77
spcsmg.008-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,new,shade,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00730.jpg,292.876
spcsmg.007-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00721.jpg,2930.93
spcemg.001-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,2938.45
spcemg.003-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,2969.53
spcsmg.006-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00721.jpg,2995.96
spcemg.004-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,3061.08
spcemg.012-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,3074.64
spcemg.013-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,3239.71
spcsmg.001-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00719.jpg,3326.86
spcemg.014-,Butte_Alameda,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4357,-119.8801,2001_05_29,21,field,asd,none,3327.46
spcsmg.003-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00719.jpg,3363.28
spcemg.015-,Butte_Alameda,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4357,-119.8801,2001_05_29,21,field,asd,none,3384.68
spcemg.017-,Butte_Alameda,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4357,-119.8801,2001_05_29,21,field,asd,none,3451.33
spcsmg.005-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00719.jpg,3457.82
spcsyg.004-,Evergreen_Brandon,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.44,-119.8927,2001_05_29,20,field,asd,none,3483.46
spcsmg.002-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00719.jpg,3500.71
spcsmg.004-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00719.jpg,3505.03
spcsyg.005-,Evergreen_Brandon,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.44,-119.8927,2001_05_29,20,field,asd,none,3537.97
spcsye.004-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,22,field,asd,dsc00727.jpg,3697.05
spcsmg.011-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00731.jpg,3734.95
spcemg.011-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,3792.1
spcsmg.012-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00731.jpg,3800.73
spcsye.001-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,22,field,asd,dsc00727.jpg,3812.86
spcemg.016-,Butte_Alameda,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4357,-119.8801,2001_05_29,21,field,asd,none,3849.49
spcsyg.003-,Evergreen_Brandon,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.44,-119.8927,2001_05_29,20,field,asd,none,3894.56
spcsye.002-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,22,field,asd,dsc00727.jpg,3928.06
spcsyg.001-,Evergreen_Brandon,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.44,-119.8927,2001_05_29,20,field,asd,none,3929.82
spcemg.010-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,3941.74
spcemg.005-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,3957.7
spcemg.007-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,3984.34
spcsye.003-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,22,field,asd,dsc00727.jpg,4005.08
spcemg.009-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,4016.63
spcemg.006-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,4021.16
spcemg.008-,Fairview_CalleReal,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.4417,-119.8306,2001_05_29,18,field,asd,none,4034.78
spcsyg.002-,Evergreen_Brandon,polygon,impervious,paved,sidewalk,concrete,old,paved,CONCRETE_SIDEWALK,34.44,-119.8927,2001_05_29,20,field,asd,none,4040.26
spcsmg.010-,Berkeley_Fairview,polygon,impervious,paved,sidewalk,concrete,new,shade,CONCRETE_SIDEWALK,34.446,-119.8319,2001_05_23,21,field,asd,dsc00730.jpg,410.898
spceye.002-,Butte_Alameda,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4357,-119.8801,2001_05_29,22,field,asd,none,4708.84
spceye.003-,Butte_Alameda,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4357,-119.8801,2001_05_29,22,field,asd,none,4739.21
spceye.004-,Butte_Alameda,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4357,-119.8801,2001_05_29,22,field,asd,none,4815.45
spceye.001-,Butte_Alameda,polygon,impervious,paved,sidewalk,concrete,new,paved,CONCRETE_SIDEWALK,34.4357,-119.8801,2001_05_29,22,field,asd,none,4855.03
fsfnye.002-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1005.07
fsfnye.008-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1019.58
fsfnye.010-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1045.02
fsfnye.005-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1059.75
fsfnye.011-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1064.61
fsfnye.006-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1075.98
fsfnye.004-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1118.35
fsfnye.009-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1142.15
fsfnye.007-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1160.61
fsfnye.003-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1177.52
fsfnye.001-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1188.15
fsfnye.018-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1207.94
fsfnye.013-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1270
fsfnye.014-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1275.52
fsfnye.012-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1361.73
fsfnye.020-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1404.11
fsfnye.016-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1412.45
fsfnye.022-,Hasting_Home,polygon,impervious,roof,concrete_tile,gray,new,roof,CONCRETE_TILE_ROOF,34.43,-119.7633,2001_06_05,18,field,asd,none,1456.85
